C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_41_843.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_41_843.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_41_843.jpg,-0.25,1,0,30.04956
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_41_968.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_41_968.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_41_968.jpg,0,1,0,30.18649
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_42_085.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_42_085.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_42_085.jpg,0,1,0,30.19004
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_42_191.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_42_191.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_42_191.jpg,-0.15,1,0,30.18592
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_42_299.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_42_299.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_42_299.jpg,-0.4,1,0,30.15918
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_42_415.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_42_415.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_42_415.jpg,0,1,0,30.18968
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_42_537.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_42_537.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_42_537.jpg,0,1,0,30.19
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_42_634.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_42_634.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_42_634.jpg,-0.15,1,0,30.18514
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_42_746.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_42_746.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_42_746.jpg,-0.45,1,0,30.15163
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_42_863.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_42_863.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_42_863.jpg,-0.7,1,0,30.12206
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_42_972.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_42_972.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_42_972.jpg,0,1,0,30.18681
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_43_079.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_43_079.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_43_079.jpg,-0.25,1,0,30.18294
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_43_191.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_43_191.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_43_191.jpg,-0.5500001,1,0,30.14461
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_43_303.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_43_303.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_43_303.jpg,0,1,0,30.18799
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_43_418.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_43_418.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_43_418.jpg,0,1,0,30.19018
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_43_529.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_43_529.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_43_529.jpg,0,1,0,30.18956
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_43_642.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_43_642.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_43_642.jpg,-0.25,1,0,30.17557
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_43_759.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_43_759.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_43_759.jpg,0,1,0,30.19022
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_43_883.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_43_883.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_43_883.jpg,0,1,0,30.19029
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_44_003.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_44_003.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_44_003.jpg,0,1,0,30.18987
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_44_114.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_44_114.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_44_114.jpg,0,1,0,30.18954
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_44_238.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_44_238.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_44_238.jpg,0,1,0,30.19047
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_44_350.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_44_350.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_44_350.jpg,0,1,0,30.18845
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_44_474.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_44_474.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_44_474.jpg,-0.3,1,0,30.16888
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_44_582.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_44_582.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_44_582.jpg,0,1,0,30.18978
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_44_699.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_44_699.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_44_699.jpg,0,1,0,30.19018
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_44_824.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_44_824.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_44_824.jpg,0,1,0,30.1902
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_44_935.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_44_935.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_44_935.jpg,-0.3,1,0,30.16906
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_45_065.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_45_065.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_45_065.jpg,0,1,0,30.19046
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_45_182.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_45_182.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_45_182.jpg,0,1,0,30.19028
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_45_297.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_45_297.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_45_297.jpg,-0.3,1,0,30.17018
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_45_423.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_45_423.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_45_423.jpg,0,1,0,30.18671
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_45_546.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_45_546.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_45_546.jpg,0,1,0,30.18998
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_45_662.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_45_662.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_45_662.jpg,0,1,0,30.19012
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_45_783.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_45_783.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_45_783.jpg,0,1,0,30.19011
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_45_902.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_45_902.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_45_902.jpg,-0.3,1,0,30.16868
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_46_035.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_46_035.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_46_035.jpg,0,1,0,30.19018
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_46_145.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_46_145.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_46_145.jpg,0,1,0,30.19139
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_46_276.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_46_276.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_46_276.jpg,0,1,0,30.19042
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_46_343.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_46_343.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_46_343.jpg,0,1,0,30.1904
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_46_442.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_46_442.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_46_442.jpg,0,1,0,30.19036
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_46_561.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_46_561.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_46_561.jpg,-0.3,1,0,30.16879
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_46_672.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_46_672.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_46_672.jpg,-0.6000001,1,0,30.13218
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_46_791.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_46_791.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_46_791.jpg,0,1,0,30.18773
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_46_908.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_46_908.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_46_908.jpg,0,1,0,30.19008
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_47_022.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_47_022.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_47_022.jpg,0,1,0,30.19012
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_47_146.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_47_146.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_47_146.jpg,0,1,0,30.19057
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_47_268.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_47_268.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_47_268.jpg,0,1,0,30.19028
C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\center_2019_12_20_10_04_47_381.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\left_2019_12_20_10_04_47_381.jpg,C:\Users\amanv\Documents\ai&mlclass\self driving\IMG\right_2019_12_20_10_04_47_381.jpg,-0.15,1,0,30.18386
